,date,lag,n,strategy,M,net_ret,net_long,net_short,no_long,no_short,remove_long,remove_short,mktcap_long,mktcap_short
428,2017-10-30,2,10,absneu,1.1157183470936347,0.02776348742790702,-0.017594072070247768,-0.04535755949815479,20,19,11,15,1.2057569040809186,0.7421903581958471
429,2017-11-13,2,10,delta,1.2396491978639403,0.02467292578347259,0.027045093902781092,0.0023721681193085153,20,19,8,14,1.7186546310877269,0.1439068707954692
430,2017-11-13,2,10,neu,1.1901662535925202,0.015186772533985265,0.027293064719933646,0.012106292185948275,20,19,9,11,1.6102266991309377,1.8841744254918116
431,2017-11-13,2,10,absneu,1.1353102337847232,0.017559885738299374,0.026634949976413802,0.009075064238114328,20,19,9,14,2.4380527725531596,0.3912735841267671
432,2017-11-27,2,10,delta,1.2419711099640263,0.001873039650319498,-0.022298016414261657,-0.024171056064581142,20,19,6,14,1.23842810263832,0.5928557115071545
433,2017-11-27,2,10,neu,1.1894121492222667,-0.0006336126301491124,-0.020365616094227934,-0.019732003464078773,20,19,8,11,1.1153542109866554,1.625979151176669
434,2017-11-27,2,10,absneu,1.1621758789908916,0.023663703899336697,-0.0186899338272134,-0.0423536377265501,20,19,9,13,1.2270827365945645,0.683065449163587
435,2017-12-11,2,10,delta,1.2416292893818355,-0.0002752242620206271,-0.02606425691295744,-0.025789032650936794,20,19,10,16,0.7817153333692632,0.9084896872869922
436,2017-12-11,2,10,neu,1.2035538906243521,0.011889689718851846,-0.022324446232990902,-0.03421413595184275,20,19,11,16,0.7817153333692632,0.9084896872869922
437,2017-12-11,2,10,absneu,1.1535810154514796,-0.007395492966929258,-0.02709893304643196,-0.019703440079502754,20,19,13,18,0.7665607159127417,1.1623252055725115
438,2017-12-27,2,10,delta,1.3329511543766797,0.07355002477455264,0.06328408992331114,-0.010265934851241498,20,19,12,15,1.0292391998661181,1.3928758531391923
439,2017-12-27,2,10,neu,1.2920670305978137,0.07354314639583337,0.06318465187854483,-0.010358494517288541,20,19,12,15,1.0292391998661181,1.5690059480617555
440,2017-12-27,2,10,absneu,1.2334967657992586,0.0692762357193458,0.05556714036582866,-0.013709095353517164,20,19,13,15,1.273441426037039,1.043497901292621
441,2018-01-11,2,10,delta,1.3493916569921995,0.012333912282935724,0.0746697486727046,0.062335836389768806,20,19,8,16,1.3141963549143627,0.581636274481962
442,2018-01-11,2,10,neu,1.3112264244622025,0.01482848289652909,0.07466967620778675,0.0598411933112577,20,19,9,12,0.7470087652855281,1.4778119540990322
443,2018-01-11,2,10,absneu,1.2422181383035957,0.007070446186931036,0.06919100062605477,0.0621205544391239,20,19,9,17,0.7470087652855281,0.571711055601769
444,2018-01-25,2,10,delta,1.3830534662939393,0.024945914795984524,0.07265762866405545,0.04771171386807094,20,19,12,16,2.063850415956394,0.2567247244928645
445,2018-01-25,2,10,neu,1.3506137731398342,0.03003855622707297,0.06542761025596988,0.03538905402889703,20,19,14,15,1.327467697635243,0.4752396291876745
446,2018-01-25,2,10,absneu,1.2423644874056223,0.00011781272347742198,0.06473264230969322,0.06461482958621567,20,19,14,16,1.9010771174734453,0.48262072466936656
447,2018-02-08,2,10,delta,1.4049242579795254,0.015813410123754285,-0.08094615669073446,-0.09675956681448883,20,19,11,11,1.9585381371600086,0.058743960206265516
448,2018-02-08,2,10,neu,1.43113545558693,0.05961858530429711,-0.036501756812175934,-0.09612034211647302,20,19,13,12,1.5322448607943975,1.2958464775421186
449,2018-02-08,2,10,absneu,1.336792474153266,0.0760066693026888,-0.03018020568930868,-0.10618687499199753,20,19,13,14,2.2918959628385647,0.6710067904390519
450,2018-02-26,2,10,delta,1.4225852387987319,0.012570770786323708,0.07352589002038368,0.06095511923406005,20,19,14,18,0.7671210930902894,0.566167694683905
451,2018-02-26,2,10,neu,1.4781255484176896,0.032834133657521795,0.08487080574631323,0.05203667208879148,20,19,13,18,0.6698801796165913,1.0321392914636411
452,2018-02-26,2,10,absneu,1.3306236574549795,-0.004614640505209216,0.06643822893126416,0.07105286943647338,20,19,14,19,1.3161519252475016,0.4544294975238959
453,2018-03-12,2,10,delta,1.468344568264376,0.03216631820549788,0.004547353070978977,-0.02761896513451889,21,20,11,17,0.7732785687749956,0.4754361936481706
454,2018-03-12,2,10,neu,1.5222319942082145,0.029839444854829943,0.002192995039461687,-0.027646449815368235,21,20,12,16,0.6188005346312864,0.4754361936481706
455,2018-03-12,2,10,absneu,1.354377834596246,0.01785191252852071,-0.0014478063427224575,-0.019299718871243154,21,20,14,18,1.0086297428551945,0.44356830840596406
456,2018-03-26,2,10,delta,1.4813225804905188,0.008838533207149783,-0.03879596908822214,-0.04763450229537192,21,20,10,17,0.5520387967439387,1.1241948638176538
457,2018-03-26,2,10,neu,1.5201179399141893,-0.0013887858763110845,-0.04897208407067133,-0.047583298194360246,21,20,8,17,0.5768778769093055,1.0001398003990516
458,2018-03-26,2,10,absneu,1.3717136627322202,0.012799846315516606,-0.03356176468467875,-0.04636161100019531,21,20,12,16,1.634639771238146,1.6042728583644728
459,2018-04-12,2,10,delta,1.4595716691003988,-0.014683440107230035,-0.0032657194987735227,0.011417720608456472,21,20,12,13,0.4131840058127374,1.7127689587741977
460,2018-04-12,2,10,neu,1.5043948076828129,-0.010343363378938885,0.0007476207785932498,0.01109098415753218,21,20,11,13,0.7318307338080209,1.1895872214282326
461,2018-04-12,2,10,absneu,1.350242408703883,-0.015652868825094434,-0.007951729359327087,0.007701139465767337,21,20,11,15,1.0225344410980575,1.6218097053728566
462,2018-04-26,2,10,delta,1.4063408524173622,-0.036470163000522776,-0.0758965295624694,-0.039426366561946646,20,19,14,12,0.8468757970492039,1.3662215331600078
463,2018-04-26,2,10,neu,1.4189885019670168,-0.05677120479254087,-0.08981646945508437,-0.03304526466254343,20,19,13,14,1.039769075484133,1.1784183621587572
464,2018-04-26,2,10,absneu,1.3154848362566247,-0.025741727724744243,-0.05905815774134082,-0.033316430016596565,20,19,16,14,0.4022397537465822,2.163026260670489
465,2018-05-11,2,10,delta,1.3833572947679207,-0.016342807371296227,0.02971617652762304,0.04605898389891938,20,19,13,9,0.5870668613713306,0.8348121275436077
466,2018-05-11,2,10,neu,1.3900306991961335,-0.020407355472395732,0.024197865835673626,0.04460522130806921,20,19,14,9,0.5870668613713306,0.8348121275436077
467,2018-05-11,2,10,absneu,1.3083490841846712,-0.005424427462242105,0.036133370008371024,0.04155779747061317,20,19,13,11,0.7204077568992842,1.3883857329870506
468,2018-05-28,2,10,delta,1.4709647654761782,0.063329604751862,0.03966755433916602,-0.02366205041269598,21,20,12,12,0.2893003005924045,1.408125592556516
469,2018-05-28,2,10,neu,1.4780542666817713,0.06332490896535059,0.0395904646921168,-0.02373444427323379,21,20,13,13,0.6219309013273385,1.2955286208904493
470,2018-05-28,2,10,absneu,1.3907563498358673,0.06298568680739368,0.041107352314983414,-0.02187833449241028,21,20,14,12,0.8359681357309084,2.2879237576188767
471,2018-06-11,2,10,delta,1.4449852701020418,-0.017661534785795033,0.001863374671179141,0.01952490945697427,21,20,13,9,0.5593329895020971,1.736674284580904
472,2018-06-11,2,10,neu,1.4682188069973976,-0.006654329212454629,0.0028104965126189985,0.009464825725073567,21,20,14,10,0.5807243520345461,1.5073091566970926
473,2018-06-11,2,10,absneu,1.3691764839021492,-0.015516640234117836,-0.00018401515298749338,0.015332625081130313,21,20,16,11,0.7433035434616714,2.3735817721210073
474,2018-06-26,2,10,delta,1.4491533005365564,0.0028844795312136977,-0.09458444599113935,-0.09746892552235309,21,20,12,9,0.3259351295646023,1.4303166744836353
475,2018-06-26,2,10,neu,1.484446951917503,0.011052947178420215,-0.08969306383040876,-0.10074601100882896,21,20,11,8,0.3259351295646023,1.1115336682465422
476,2018-06-26,2,10,absneu,1.3774379923506244,0.006033925170062736,-0.07340465348073377,-0.07943857865079651,21,20,15,10,0.757908500310612,1.7846726480566493
477,2018-07-11,2,10,delta,1.4304447252755554,-0.012910004244598592,-0.039662747984687496,-0.026752743740088847,20,19,17,14,1.3282583742477387,0.9247976497064793
478,2018-07-11,2,10,neu,1.4690618529874453,-0.010364195844239706,-0.03950173010511282,-0.029137534260873177,20,19,17,14,1.3282583742477387,0.9247976497064793
479,2018-07-11,2,10,absneu,1.3755550539798944,-0.0013669859414264282,-0.03380824963074869,-0.03244126368932221,20,19,16,14,1.1623614863758267,1.0637623926456001
480,2018-07-25,2,10,delta,1.4002201970888117,-0.021129462503992502,0.017709225743964607,0.03883868824795722,20,19,17,12,0.7154477109537881,1.012839249745266
481,2018-07-25,2,10,neu,1.4380214406922198,-0.021129411421379238,0.017706765328946883,0.038836176750326024,20,19,17,12,0.7154477109537881,1.012839249745266
482,2018-07-25,2,10,absneu,1.3358970518672881,-0.02883054516637757,0.010643148928767499,0.03947369409514501,20,19,19,15,1.5520705677795703,0.7885755646278743
483,2018-08-08,2,10,delta,1.4312763141445963,0.022179452289256472,-0.04338442830745026,-0.0655638805967067,20,19,14,9,0.6634039746071496,0.7939975666307474
484,2018-08-08,2,10,neu,1.4699159686168484,0.022179452282210403,-0.043384428611376036,-0.06556388089358645,20,19,15,9,0.7853582544630451,0.7939975666307474
485,2018-08-08,2,10,absneu,1.3485486127264688,0.009470460947193905,-0.03757310959160998,-0.047043570538803925,20,19,16,13,1.233229601706208,2.071225715273302
486,2018-08-22,2,10,delta,1.4595903678905915,0.019782381267810668,-0.021352183089805132,-0.041134564357615866,19,18,14,8,1.2199900318541104,0.6902914332394883
487,2018-08-22,2,10,neu,1.5030602906721702,0.022548446824827494,-0.018648415096323756,-0.04119686192115124,19,18,13,8,1.7304001698323779,0.6902914332394883
488,2018-08-22,2,10,absneu,1.3797982332788439,0.02317278017082029,-0.01132417587747836,-0.03449695604829861,19,18,13,9,0.947081102269088,1.335295727219837
489,2018-09-05,2,10,delta,1.4776380794149266,0.012364915473111686,-0.038136456372503735,-0.05050137184561543,20,19,14,11,1.1851572940668775,0.818841196544061
490,2018-09-05,2,10,neu,1.54082623093668,0.025126031536380277,-0.025314423943331277,-0.050440455479711654,20,19,15,11,1.1963694959165279,0.818841196544061
491,2018-09-05,2,10,absneu,1.425957377081697,0.03345354609794221,-0.012779167232536803,-0.04623271333047896,20,19,17,14,1.4272180205202447,1.2471447182450157
492,2018-09-19,2,10,delta,1.4766893433520023,-0.000642062543014587,0.00219260101718155,0.0028346635601961268,21,20,14,16,1.041158526802974,0.1545156232970815
493,2018-09-19,2,10,neu,1.5300388472084816,-0.0070010384763768575,-0.004251116326887905,0.0027499221494888815,21,20,15,15,0.57737840531362,0.6317155057804095
494,2018-09-19,2,10,absneu,1.4446662336465097,0.013120207423802207,0.008303673067340034,-0.004816534356462121,21,20,17,17,0.7924410091635468,0.6171995485154151
495,2018-10-05,2,10,delta,1.4045520007210717,-0.04885072338043891,-0.057164047785565386,-0.008313324405126443,19,18,14,17,1.6187474417283625,0.8253467219590428
496,2018-10-05,2,10,neu,1.4488218900075187,-0.05308163080247357,-0.06450688329804066,-0.011425252495567029,19,18,17,17,1.339563086236946,0.8253467219590428
497,2018-10-05,2,10,absneu,1.3952989707139964,-0.03417208887613051,-0.04722317206294768,-0.013051083186817136,19,18,16,17,2.003625742551977,1.4439734067666774
498,2018-10-22,2,10,delta,1.3772423837039733,-0.019443649649908346,-0.03290448393634371,-0.013460834286435297,20,19,9,13,1.219897252580678,1.013398983427689
499,2018-10-22,2,10,neu,1.4183558303703063,-0.021028160774858445,-0.03471120685580065,-0.013683046080942285,20,19,9,12,1.2112635415991193,1.0881688284000146
500,2018-10-22,2,10,absneu,1.35898630742531,-0.026025005429556634,-0.03632353588252335,-0.010298530452966692,20,19,11,12,1.9501820191226018,1.5585302466301494
501,2018-11-05,2,10,delta,1.359257357800676,-0.013058722354251302,0.012440806943669003,0.02549952929792032,20,19,14,14,1.4332184934508945,0.9700769234935726
502,2018-11-05,2,10,neu,1.3941158227252932,-0.017090216098089073,0.010746840325847273,0.0278370564239363,20,19,14,14,1.4332184934508945,0.9700769234935726
503,2018-11-05,2,10,absneu,1.3230438226585002,-0.026448010969959777,-0.014864552300879352,0.011583458669080393,20,19,11,17,1.9879755750883734,1.1596812554158313
504,2018-11-19,2,10,delta,1.3766630421180968,0.012805289754387519,0.02402149285234567,0.011216203097958344,20,19,14,14,0.9811098345320792,0.24002646801333458
505,2018-11-19,2,10,neu,1.411967894880146,0.012805300581091274,0.024022358649008035,0.011217058067916952,20,19,14,14,0.9811098345320792,0.24002646801333458
506,2018-11-19,2,10,absneu,1.3378018788370578,0.011154623849800427,0.02195836501522641,0.01080374116542604,20,19,13,16,1.1715971975083181,1.250858454533011
507,2018-12-03,2,10,delta,1.4171946513682578,0.029441924428943948,0.03205840765033874,0.0026164832213946276,20,19,13,11,0.7586371792234623,1.9080501201061895
508,2018-12-03,2,10,neu,1.4535389469650337,0.02944192444858422,0.03205840833880358,0.002616483890219401,20,19,13,11,1.118522143097312,1.601131500002609
509,2018-12-03,2,10,absneu,1.3765395113144414,0.02895618035090365,0.0310211873801709,0.002065007029267152,20,19,16,12,0.3577280092385208,1.91663283103344
510,2018-12-17,2,10,delta,1.4235673369700137,0.004496690412713049,-0.04227004795821654,-0.046766738370929595,20,19,16,9,0.8261585202999849,1.4149157173354756
511,2018-12-17,2,10,neu,1.4854048434215181,0.02192297394095968,-0.030129588258878015,-0.05205256219983767,20,19,16,10,0.8369284257090652,1.3811993025103244
512,2018-12-17,2,10,absneu,1.3929201497524777,0.011899867968478868,-0.03512644621950256,-0.04702631418798142,20,19,17,15,0.3978452799397868,2.0217674581866323
513,2019-01-03,2,10,delta,1.4115597295644684,-0.008434871392246777,-0.08325709100178447,-0.07482221960953761,19,18,13,11,1.2966018629069958,0.8381050861477917
514,2019-01-03,2,10,neu,1.4760338957617198,-0.0063086825799039525,-0.08329030904016355,-0.07698162646025963,19,18,12,11,1.2912576815007417,0.9881439558930338
515,2019-01-03,2,10,absneu,1.360959980264684,-0.022944724788045545,-0.08084643427473659,-0.057901709486691044,19,18,13,14,2.1433324958939206,0.9639423006848591
516,2019-01-17,2,10,delta,1.310689913024555,-0.07145982874634454,0.011199179164644413,0.08265900791098901,20,19,14,11,0.8390622990662372,1.2988354837612075
517,2019-01-17,2,10,neu,1.4485515718379829,-0.018619033074138494,0.05674429064445441,0.07536332371859289,20,19,15,11,0.9676349141695301,1.2988354837612075
518,2019-01-17,2,10,absneu,1.3383528821507453,-0.0166111409900105,0.0570820924498312,0.07369323343984169,20,19,16,13,0.580689775550064,0.87201991895489
519,2019-01-31,2,10,delta,1.26592522974147,-0.03415352696183173,0.045852895297022744,0.08000642225885435,20,19,12,15,1.1910204233014035,0.2933126172026583
520,2019-01-31,2,10,neu,1.3930997464983568,-0.03828087754533069,0.04164497095472153,0.07992584850005224,20,19,12,15,1.1910204233014035,0.6626746701783198
521,2019-01-31,2,10,absneu,1.281802060406745,-0.042254044130067246,0.039688432213595526,0.0819424763436627,20,19,16,17,1.3376274565747852,0.8740626049160283
522,2019-02-19,2,10,delta,1.279105168337232,0.010411308887850895,0.014355326877935726,0.003944017990084703,20,19,11,14,0.8997083356118152,0.6722328039137087
523,2019-02-19,2,10,neu,1.4034542428109353,0.007432702746953503,0.01435532687793617,0.0069226241309825465,20,19,11,13,0.8997083356118152,0.6921742164193899
524,2019-02-19,2,10,absneu,1.301728519536238,0.015545660086682853,0.010925263832615162,-0.004620396254067738,20,19,14,15,0.48637752686124397,1.078137990132388
525,2019-03-05,2,10,delta,1.2612103719701984,-0.0139900899550707,0.05169023407244633,0.06568032402751722,21,20,9,13,0.61822411288954,1.7900796569745319
526,2019-03-05,2,10,neu,1.3848813889943057,-0.013233672498955617,0.051827229587817714,0.0650609020867734,21,20,10,12,0.952565001881496,1.4400633541693622
527,2019-03-05,2,10,absneu,1.2842828808294713,-0.013401902504972415,0.047729939594787885,0.061131842099760414,21,20,12,13,0.8389017529935892,1.9112614344331815
528,2019-03-19,2,10,delta,1.245056104417613,-0.012808543214999137,-0.015022323285117878,-0.0022137800701187427,22,21,15,17,1.6852061776723315,-0.06293301158084551
529,2019-03-19,2,10,neu,1.3717262390671197,-0.009499116698173866,-0.01085541521890121,-0.0013562985207273837,22,21,16,18,1.1161174430353908,0.38203593066586017
530,2019-03-19,2,10,absneu,1.269782424795551,-0.011290702578356451,-0.004864307657470812,0.006426394920885592,22,21,16,17,1.8719676191574253,1.1723372136975294
531,2019-04-02,2,10,delta,1.231994016038306,-0.010491164480830211,0.013126995911122874,0.02361816039195319,22,21,19,17,0.3917403474340654,1.0678621765363112
532,2019-04-02,2,10,neu,1.3749094297093698,0.0023205728312195597,0.023465959176331097,0.02114538634511165,22,21,19,17,0.3917403474340654,1.0586637526045546
533,2019-04-02,2,10,absneu,1.2927789232353697,0.018110581774292128,0.026386746322647925,0.00827616454835578,22,21,19,19,1.1783598582888621,1.2810150847189683
534,2019-04-17,2,10,delta,1.2465852474482577,0.011843589514235095,0.018564162035377585,0.006720572521142332,22,21,15,15,0.6117735405974438,1.4493936320124516
535,2019-04-17,2,10,neu,1.3806741514093024,0.004192801049557962,0.018562480838746565,0.014369679789188572,22,21,15,15,0.5658182016294612,1.7710719100967576
536,2019-04-17,2,10,absneu,1.3046537146895891,0.009185477300713583,0.023415386010599892,0.014229908709886274,22,21,17,18,0.5829000983188739,1.0741163808165435
537,2019-05-06,2,10,delta,1.2289975255885843,-0.014108719717063237,-0.0892188572792294,-0.07511013756216611,21,20,11,18,0.6205859874869256,1.153935656890153
538,2019-05-06,2,10,neu,1.3536688571411715,-0.019559498698925936,-0.08773047047944516,-0.06817097178051923,21,20,11,18,0.6695025544065532,1.153935656890153
539,2019-05-06,2,10,absneu,1.2884350283606334,-0.012431410838250346,-0.08779060092251068,-0.0753591900842604,21,20,13,17,1.9953895134563246,1.5175190137103927
540,2019-05-21,2,10,delta,1.2522328321456615,0.01890590182103862,-0.06415599231302738,-0.08306189413406595,21,20,15,14,1.4565939004704995,0.3633328154733628
541,2019-05-21,2,10,neu,1.3756128376262882,0.01621074487261267,-0.06684624778062032,-0.08305699265323296,21,20,15,14,1.4285147595521925,0.40218711596722034
542,2019-05-21,2,10,absneu,1.325106675141966,0.02846216221549994,-0.047567406005078916,-0.07602956822057894,21,20,17,16,2.1657620608700823,1.429637020223248
543,2019-06-04,2,10,delta,1.2543265028750739,0.001671950036499935,-0.018622746893430353,-0.020294696929930356,21,20,9,13,1.3168898863804719,0.5864561429169016
544,2019-06-04,2,10,neu,1.3806589340744178,0.003668253385041801,-0.01941363209197411,-0.02308188547701584,21,20,10,15,1.19410650576442,1.2938606750844346
545,2019-06-04,2,10,absneu,1.3196439927345756,-0.004122447279050348,-0.030584337410762275,-0.026461890131711963,21,20,11,15,2.3390962017851376,0.9688976892272381
546,2019-06-19,2,10,delta,1.2502999273895112,-0.00321014941192202,0.045730341694294685,0.048940491106216566,20,19,7,16,1.0268599069036637,0.4408973667503866
547,2019-06-19,2,10,neu,1.3856968656119146,0.0036489327039152235,0.04972454071481791,0.0460756080109026,20,19,10,16,0.8652564728064815,0.47034080980254594
548,2019-06-19,2,10,absneu,1.294345248031932,-0.019170886119232323,0.03219943690994875,0.0513703230291811,20,19,11,18,2.071687268139068,0.9450822542524596
549,2019-07-04,2,10,delta,1.2527957262492502,0.0019961601253148066,0.03163590361810398,0.029639743492789306,20,19,11,15,0.9960695930096428,0.204559436860646
550,2019-07-04,2,10,neu,1.3853160009581202,-0.0002748542363384801,0.028375957090506665,0.028650811326845105,20,19,12,16,0.8577384186783303,0.6507627179281124
551,2019-07-04,2,10,absneu,1.3000612655877277,0.004416145973794115,0.022332090112749947,0.01791594413895581,20,19,12,16,1.3309762252725648,1.1355129550937544
552,2019-07-18,2,10,delta,1.244146267405815,-0.006904125438973839,-0.014648700833427841,-0.007744575394454056,20,19,10,12,0.23385243891433613,0.26005688757721596
553,2019-07-18,2,10,neu,1.3814196439717317,-0.002812612417451145,-0.013245657075288575,-0.010433044657837343,20,19,11,12,0.23385243891433613,0.625542053393969
554,2019-07-18,2,10,absneu,1.2921105598986824,-0.006115639239086931,-0.01753979322761612,-0.01142415398852914,20,19,12,14,0.028080259638841094,0.8962243191010124
555,2019-08-01,2,10,delta,1.2904409480527286,0.037209998422004814,-0.004570031839448374,-0.04178003026145316,20,19,10,14,1.609347925777882,0.14474822051622122
556,2019-08-01,2,10,neu,1.4304563882836718,0.035497355583386805,-0.0046470983548477784,-0.040144453938234514,20,19,11,12,1.4214773641247356,1.4455397579359803
557,2019-08-01,2,10,absneu,1.341483724610255,0.03821125393127656,-0.00536435844086347,-0.04357561237214003,20,19,11,15,1.5702497379714218,0.07634060087784818
558,2019-08-15,2,10,delta,1.3242259586923475,0.026180981540147495,-0.06208697201043678,-0.08826795355058425,20,19,8,13,1.6828205108737964,0.06626215371278238
559,2019-08-15,2,10,neu,1.4955475125268696,0.045503746060582176,-0.046756934395950966,-0.09226068045653313,20,19,9,13,1.6828205108737964,1.670290545373142
560,2019-08-15,2,10,absneu,1.35418696279762,0.009469543278324739,-0.06460023596536568,-0.07406977924369051,20,19,12,15,2.2000422178603327,0.857563942020828
561,2019-08-29,2,10,delta,1.2657025890414957,-0.04419439844589871,-0.00027639263182632767,0.04391800581407246,20,19,9,13,2.0903218190540414,0.07966395835535973
562,2019-08-29,2,10,neu,1.4365075014325137,-0.039477188521147115,-0.00038163596592655225,0.03909555255522057,20,19,9,8,1.9860121173117544,1.4918675195537259
563,2019-08-29,2,10,absneu,1.2824082841801112,-0.05300499900635648,0.00201590357337178,0.05502090257972836,20,19,10,16,2.2573432709925356,0.8134751715057108
564,2019-09-12,2,10,delta,1.2461211920934516,-0.015470772610864977,0.05658338693243947,0.07205415954330441,21,20,9,17,1.438138163138043,-0.00418032231847402
565,2019-09-12,2,10,neu,1.48515295011051,0.03386369276142739,0.06935522872388145,0.035491535962454135,21,20,10,18,1.438138163138043,0.07317815531838649
566,2019-09-12,2,10,absneu,1.2986342514840685,0.01265273119654802,0.05775448692724594,0.04510175573069808,21,20,13,17,1.0930346939192943,1.0300354470235569
567,2019-09-26,2,10,delta,1.2143186042740044,-0.025521263919779498,-0.04591853024126613,-0.02039726632148664,21,20,13,17,1.0864613805083996,1.297467223191283
568,2019-09-26,2,10,neu,1.4482840333574492,-0.02482499647616598,-0.046113259413157026,-0.021288262936991043,21,20,13,17,1.0937103765374687,1.1982533448293633
569,2019-09-26,2,10,absneu,1.289373273220309,-0.0071313214272426826,-0.033660161186854776,-0.026528839759612066,21,20,14,14,1.18294415282646,1.8923867668768115
570,2019-10-14,2,10,delta,1.2236614285100476,0.007693882151817053,0.042316461134735306,0.034622578982918206,20,19,14,13,1.932787242862061,0.06258764780663713
571,2019-10-14,2,10,neu,1.4610697514080613,0.008828184082767209,0.043034304429913295,0.034206120347145985,20,19,13,12,1.5679815609691914,0.7688062264781135
572,2019-10-14,2,10,absneu,1.288427267653338,-0.0007336941028785838,0.026321563522079927,0.02705525762495853,20,19,13,14,2.3328225000520035,0.8270085702561617
573,2019-10-28,2,10,delta,1.2001713024662823,-0.0191965894294529,0.004180504884986558,0.023377094314439573,20,19,10,11,1.9615503953668096,0.6530573184727608
574,2019-10-28,2,10,neu,1.427853100631296,-0.02273447297417098,0.004431543408953242,0.027166016383124214,20,19,9,11,1.456078629846812,1.4759845506715583
575,2019-10-28,2,10,absneu,1.2804801216996238,-0.006168098233584108,0.011397936804809827,0.017566035038393935,20,19,11,14,2.363675490067333,1.381192099006063
576,2019-11-11,2,10,delta,1.1635891654792934,-0.03048076296426586,0.005315613403811259,0.03579637636807709,21,20,12,13,0.951337497622784,1.5425884613511078
577,2019-11-11,2,10,neu,1.3951177167524313,-0.022926296734861153,0.004414148028946352,0.027340444763807703,21,20,12,13,1.0489079473348952,1.4385443373806508
578,2019-11-11,2,10,absneu,1.2876740314300792,0.005618134642267387,0.007362066033992809,0.0017439313917255728,21,20,13,11,0.9955574792892808,2.0458123610678007
579,2019-11-25,2,10,delta,1.1777059783725463,0.012132128170373692,-0.007738062246365085,-0.019870190416738764,20,19,11,14,1.8369119466927122,0.49428393241501434
580,2019-11-25,2,10,neu,1.4065264066490977,0.008177582263970945,-0.006433461877974445,-0.014611044141945362,20,19,12,14,1.7261149873339992,0.7414500070811324
581,2019-11-25,2,10,absneu,1.2997733396385138,0.009396250846961052,0.0012274010581181383,-0.008168849788842802,20,19,14,17,2.445290485850002,0.6678917569118143
582,2019-12-09,2,10,delta,1.2502428918384338,0.06159170013395463,0.007490653786463852,-0.05410104634749091,20,19,10,12,2.238760674517748,0.5731070570656427
583,2019-12-09,2,10,neu,1.440391514981801,0.02407712231538075,0.008800509711074156,-0.015276612604306572,20,19,10,11,2.206745730373692,0.9864899168634594
584,2019-12-09,2,10,absneu,1.3751128492882427,0.05796357514971182,-0.008611874576917589,-0.06657544972662943,20,19,11,16,1.7946405184335676,0.747039575315962
585,2019-12-23,2,10,delta,1.280501737572133,0.024202373739717672,0.043703222368380645,0.01950084862866297,21,20,8,14,2.052382309166484,0.3824561121756025
586,2019-12-23,2,10,neu,1.4535406759194047,0.009128879753064848,0.0441356146780274,0.03500673492496276,21,20,8,13,1.930666360749418,0.8530127300744195
587,2019-12-23,2,10,absneu,1.3910584123829648,0.011595821465107733,0.04365417680014616,0.032058355335038424,21,20,9,15,2.309721253236417,0.7568823050570286
588,2020-01-09,2,10,delta,1.3069438812635998,0.02064983038726823,0.051375573770056526,0.03072574338278833,21,20,6,15,2.170823597296908,0.6260574361784006
589,2020-01-09,2,10,neu,1.485725854632685,0.022142606152333707,0.051579237740965844,0.02943663158863208,21,20,5,14,1.8516750274317813,1.2061953111533663
590,2020-01-09,2,10,absneu,1.385846740206857,-0.0037465516398983126,0.0335684987585525,0.037315050398450955,21,20,9,16,2.62376622379812,0.8778747924202431
591,2020-01-23,2,10,delta,1.2719601877074203,-0.02676755601958678,-0.03697689253516734,-0.010209336515580536,21,20,11,13,1.353141161636674,0.9518255270189381
592,2020-01-23,2,10,neu,1.463988863472494,-0.014630553202269629,-0.032062685578070904,-0.017432132375801324,21,20,9,14,1.353141161636674,1.1385244730693809
593,2020-01-23,2,10,absneu,1.3947796466287168,0.006445811187264741,-0.01742380300670532,-0.023869614193970046,21,20,9,14,2.105328171794188,0.8818689604785098
594,2020-02-10,2,10,delta,1.3436822773778339,0.05638705547827359,0.026024993196828827,-0.03036206228144478,20,19,11,16,1.8165693130674387,0.6470333330413076
595,2020-02-10,2,10,neu,1.5469166851006106,0.05664511779920019,0.026024814622760184,-0.030620303176440045,20,19,11,15,1.7138550404093558,1.1069504626868507
596,2020-02-10,2,10,absneu,1.4110425528857786,0.01165983909814748,-0.011385996014508848,-0.023045835112656343,20,19,13,17,2.2235346699659604,1.0805280012224796
597,2020-02-24,2,10,delta,1.3027787839237293,-0.030441343271957758,-0.01357493386305586,0.01686640940890194,20,19,9,10,1.4181448127871075,0.9706876589178094
598,2020-02-24,2,10,neu,1.5195714903276194,-0.017677225306554068,-0.02153332225442839,-0.0038560969478743656,20,19,11,10,1.2796382890464948,1.1983396506901849
599,2020-02-24,2,10,absneu,1.371934871058798,-0.0277154517750014,-0.021449138297201742,0.006266313477799601,20,19,8,15,1.9378483833342854,1.77328031750185
600,2020-03-09,2,10,delta,1.3307516854550177,0.021471720200293084,-0.038575269041060456,-0.06004698924135354,20,19,9,10,1.7136659032147892,0.8690537136106697
601,2020-03-09,2,10,neu,1.5137269125711688,-0.003846201244003697,-0.05957666367576098,-0.05573046243175728,20,19,10,10,1.6690696057180807,1.2044181270682122
602,2020-03-09,2,10,absneu,1.3810304945415803,0.006629777895916278,-0.07389694432182681,-0.08052672221774304,20,19,9,13,1.7512844004411823,1.364800162134296
